x y z attention
0.444472 0.539420 -0.060195 0.779676
-0.118629 -0.046812 -0.129970 0.566374
0.067226 -0.529324 -0.123485 0.634670
-0.310168 0.684626 0.329933 0.759451
-0.264502 0.721273 0.308018 0.780741
0.084960 -0.113132 -0.129970 0.466813
0.410782 -0.824106 0.136289 0.753247
0.116018 0.645983 -0.129970 0.671218
-0.124433 -0.417077 -0.123485 0.593612
-0.180405 -0.802538 0.234484 0.105718
-0.266706 -0.691177 0.021317 0.282379
-0.350488 -0.245253 0.178407 0.000000
0.232764 -0.214822 -0.123485 0.512434
-0.424758 0.209755 0.127135 0.365203
0.293401 -0.272637 -0.129970 0.557455
0.346498 0.068385 -0.100568 0.298562
-0.424758 0.295519 0.175622 0.489081
-0.190839 -0.673346 -0.123485 0.505679
0.290641 -0.029363 -0.129970 0.142774
-0.424758 -0.687625 0.017900 0.135564
-0.264268 -0.681790 -0.039136 0.352800
0.316854 -0.011011 -0.129970 0.160394
0.218815 -0.401490 -0.123485 0.687537
0.283787 0.772208 -0.084186 0.787934
-0.124355 -0.793104 0.235387 0.163582
-0.424758 -0.024982 0.215981 0.140940
-0.272317 0.033230 -0.129970 0.338264
-0.366252 -0.244482 -0.129970 0.478085
0.343228 0.533544 -0.112613 0.665478
-0.021643 0.297154 -0.129970 0.463129
-0.143120 -0.842416 0.092267 0.306127
0.044106 0.014249 -0.129970 0.195867
-0.350488 -0.389695 0.152430 0.000000
-0.399893 0.082692 -0.129970 0.136327
-0.396909 0.615405 -0.129970 0.206174
0.176361 -0.805654 0.234484 0.518868
0.191484 -0.693042 -0.123485 0.631666
-0.424758 0.581354 -0.003781 0.332412
-0.424758 -0.178092 -0.041611 0.356750
0.236943 -0.016262 -0.123485 0.095362
0.307055 -0.240350 -0.123485 0.494773
-0.154722 -0.454348 -0.129970 0.574956
-0.215384 0.790210 -0.129970 0.547601
-0.205654 -0.711517 -0.129970 0.487327
-0.350488 -0.545971 0.111059 0.108363
0.384172 -0.171172 0.285067 0.682247
0.031132 -0.730318 -0.129970 0.573349
0.446812 0.725606 -0.035089 0.848669
-0.097157 -0.363232 -0.123485 0.621865
-0.046730 -0.106636 -0.129970 0.640002
0.274435 -0.670874 -0.098830 0.675672
-0.208815 0.097320 -0.129970 0.352035
-0.088217 -0.747072 0.057651 0.394598
-0.267184 -0.822311 -0.129970 0.423960
0.236753 0.132981 -0.129970 0.255497
-0.366680 0.883311 0.136755 0.688944
0.446812 -0.740477 0.016529 0.734327
0.100869 0.883311 -0.040761 0.816695
-0.148110 -0.811192 -0.129970 0.477360
-0.264409 -0.694043 0.038087 0.263674
-0.349492 0.502534 0.061855 0.527729
0.059634 0.425999 -0.123485 0.589760
0.053118 -0.240711 -0.129970 0.679808
0.078501 0.142626 -0.129970 0.142553
-0.003650 0.796652 0.067573 0.870315
-0.347160 0.883311 -0.037251 0.565161
-0.294235 -0.842416 0.233510 0.000000
-0.067474 -0.184661 -0.129970 0.659217
0.372356 0.115899 0.086391 0.724431
-0.327673 -0.842416 0.154337 0.067518
0.103229 0.822724 -0.129970 0.714726
0.372533 0.150028 0.263557 0.786660
-0.424758 -0.383390 0.115030 0.000000
-0.324021 -0.563841 -0.129970 0.419828
-0.260349 0.222358 -0.123485 0.247278
0.445668 -0.607336 0.234484 0.686404
0.295385 -0.842416 0.190404 0.681788
-0.322495 0.701554 0.289852 0.751883
-0.205147 0.483305 -0.129970 0.479870
0.091858 0.773041 -0.081057 0.753080
0.440662 0.674372 0.029084 0.889774
0.137424 -0.291335 -0.129970 0.669568
-0.424758 -0.305184 0.184773 0.000000
-0.081961 0.786502 -0.021291 0.743188
0.204234 -0.143233 -0.129970 0.407203
0.345997 0.844288 0.278543 0.999972
-0.338602 -0.639965 -0.035612 0.277887
-0.392952 0.364687 0.234558 0.634295
-0.280513 0.001972 -0.123485 0.376647
-0.250934 -0.842416 -0.064989 0.390774
-0.424758 -0.390012 0.114594 0.000000
0.421707 0.740663 0.258251 0.981540
-0.228590 0.014248 -0.123485 0.406706
-0.424758 0.075344 0.183575 0.396488
-0.198526 0.807752 0.285067 0.818404
0.302950 0.292685 -0.129970 0.571030
0.368382 -0.842416 0.038952 0.711231
0.372533 -0.265871 0.135585 0.605815
-0.424758 -0.260980 -0.070869 0.376827
0.445530 -0.231448 -0.068616 0.402543
-0.371624 0.312605 -0.129970 0.107801
-0.171194 0.773735 -0.129970 0.580530
0.440462 -0.296253 -0.000972 0.470278
0.008377 -0.745914 -0.018855 0.552157
-0.275877 0.244051 -0.129970 0.223390
-0.152602 0.558529 -0.129970 0.553632
0.004084 -0.459472 -0.123485 0.634514
-0.282432 -0.598599 -0.123485 0.434614
-0.363270 0.755478 -0.129970 0.350796
-0.076734 0.830351 -0.129970 0.638467
0.372533 0.362990 0.186545 0.853570
0.116722 0.130204 -0.123485 0.104581
0.062008 0.653968 -0.123485 0.670905
-0.350488 -0.633243 0.106564 0.108984
0.311744 -0.125392 -0.129970 0.319400
-0.152156 -0.842416 -0.044341 0.447117
-0.206560 -0.152457 -0.123485 0.587635
-0.382178 -0.783888 -0.129970 0.343993
0.104492 0.781555 -0.046311 0.794625
0.129604 -0.272747 -0.129970 0.667295
0.155643 0.353752 -0.129970 0.539299
-0.407206 0.856240 -0.129970 0.324180
-0.055621 0.797519 0.232732 0.871568
-0.350488 -0.495228 0.274198 0.000000
0.361095 0.454112 -0.129970 0.632511
0.301602 0.856963 -0.129970 0.763995
-0.264610 0.720320 0.340559 0.784973
0.204547 0.707466 -0.129970 0.696633
0.302765 0.378986 -0.129970 0.593604
-0.424758 -0.736874 0.091949 0.054159
-0.318704 0.852271 -0.129970 0.452979
0.372533 0.292481 0.189703 0.832563
-0.163481 0.264847 -0.129970 0.337685
-0.340352 0.088874 -0.025129 0.250425
0.226054 -0.007184 -0.129970 0.086514
-0.048383 -0.023253 -0.129970 0.501801
-0.268580 0.666443 0.175225 0.746002
-0.356159 0.696379 0.272858 0.734905
0.399578 0.877945 0.193512 0.994740
0.217874 0.840217 0.285067 0.984011
-0.188015 -0.259245 -0.129970 0.584302
-0.120563 -0.598277 -0.129970 0.562401
0.446812 0.715925 0.178214 0.959575
-0.360272 -0.842416 0.191125 0.000000
-0.157595 0.015871 -0.129970 0.473319
-0.330833 -0.339035 -0.129970 0.463985
-0.424758 -0.561441 0.136253 0.013327
-0.247429 0.129278 -0.129970 0.279589
-0.078575 -0.167876 -0.123485 0.654075
0.372533 -0.536420 0.165050 0.693923
0.238406 -0.706153 -0.129970 0.644163
-0.177348 -0.625152 -0.129970 0.528372
0.427784 0.634367 -0.129970 0.681453
0.068952 -0.753641 0.082892 0.513641
0.295207 -0.842416 -0.054203 0.664747
0.278413 -0.113765 -0.123485 0.283159
-0.360013 -0.842416 0.089253 0.121167
0.310094 -0.743269 0.279410 0.585635
0.043344 -0.842416 -0.050934 0.536119
0.440465 0.652171 -0.001208 0.864028
-0.424758 -0.687750 -0.033313 0.194321
-0.424758 -0.013099 0.188200 0.193183
0.372533 0.364535 0.241827 0.872259
-0.424758 -0.480205 0.068804 0.100842
-0.350132 -0.395982 0.078702 0.142857
0.193939 0.351856 -0.123485 0.557815
0.287979 -0.696533 0.279840 0.538752
0.356842 0.128539 -0.055834 0.604051
-0.424758 -0.307907 0.154515 0.000000
0.371939 0.007470 0.071940 0.608012
0.380856 -0.757576 -0.129970 0.651291
-0.297445 0.633105 0.254957 0.743442
0.446812 0.237939 -0.095702 0.643191
-0.350488 -0.388893 0.280076 0.000000
-0.424758 0.268062 0.173746 0.475666
0.368092 -0.650273 0.022064 0.747824
0.127064 -0.239973 -0.129970 0.658737
0.446812 0.565257 0.170007 0.917623
-0.087658 -0.743200 -0.129970 0.525176
0.028410 -0.309092 -0.123485 0.667553
-0.138927 0.850842 0.278373 0.851060
-0.329393 -0.513218 -0.080645 0.358425
0.171059 -0.520968 -0.123485 0.657422
0.368895 0.876350 0.234484 0.994721
0.157507 -0.343445 -0.123485 0.678134
0.410611 0.371188 0.285067 0.885373
-0.278019 -0.538934 -0.129970 0.461918
0.372533 -0.024360 0.201360 0.660893
0.074422 0.883311 -0.061423 0.784984
-0.113985 -0.421140 -0.123485 0.599432
-0.331853 0.499630 -0.069948 0.357550
-0.316491 0.883311 0.049133 0.669483
0.134293 0.797519 0.102575 0.904341
0.440669 0.007889 -0.009049 0.576869
-0.158786 -0.671568 -0.129970 0.520847
0.063894 0.574649 -0.129970 0.635119
-0.117114 -0.663285 -0.129970 0.540825
0.155061 -0.351010 -0.129970 0.674103
-0.269587 -0.230110 -0.129970 0.526969
-0.339123 -0.216823 -0.129970 0.507409
-0.183666 0.833704 0.234484 0.824982
0.372068 -0.646829 0.075563 0.772568
-0.374740 -0.754819 -0.129970 0.350722
-0.040161 -0.175693 -0.123485 0.659689
-0.393269 -0.237898 0.284498 0.000000
0.165286 0.620479 -0.123485 0.668094
0.316984 -0.842416 0.231209 0.667398
-0.297163 0.173129 -0.129970 0.195933
0.322909 -0.619590 -0.123485 0.674328
0.213570 -0.695917 -0.092665 0.649280
0.369227 0.133146 0.029116 0.723638
-0.207181 0.386411 -0.123485 0.435371
0.037753 -0.696191 -0.129970 0.587246
-0.041035 0.794807 0.040572 0.826822
0.389381 -0.682427 -0.129970 0.664479
0.446812 -0.284333 0.227218 0.821062
-0.336098 0.255285 -0.049438 0.267519
0.346210 0.433474 -0.101694 0.666433
-0.053535 0.034264 -0.129970 0.417338
-0.292460 -0.054242 -0.129970 0.464574
0.112168 -0.748235 0.117822 0.535350
-0.424758 0.462555 -0.037876 0.229838
-0.085977 0.270813 -0.129970 0.390974
0.372533 0.032682 0.195440 0.678637
0.340171 -0.325571 -0.123481 0.580527
0.289453 0.035192 -0.129970 0.143233
-0.313845 0.503316 -0.129970 0.315612
0.125871 0.302438 -0.123485 0.510322
-0.413800 0.883311 0.048846 0.571995
0.436398 -0.200746 -0.129970 0.375320
0.445808 -0.317577 -0.070670 0.479183
-0.424758 -0.802278 0.118371 0.027288
0.393118 0.058746 -0.129970 0.298866
-0.278447 0.304186 -0.129970 0.253351
0.446812 -0.680312 0.205834 0.757829
0.141935 -0.404635 -0.123485 0.668320
0.072152 0.179258 -0.129970 0.235266
0.359822 0.240507 -0.040185 0.712113
0.302635 0.541364 -0.129970 0.634347
-0.424758 -0.305962 0.190475 0.000000
0.317713 0.535709 -0.129970 0.635678
0.444619 -0.386689 0.078417 0.593904
-0.218831 -0.023920 -0.129970 0.482162
0.012107 -0.432399 -0.129970 0.640216
-0.085089 0.510872 -0.129970 0.579094
-0.424758 -0.610486 -0.088907 0.274643
0.105673 -0.213077 -0.129970 0.646427
-0.154578 0.388437 -0.129970 0.487269
0.344119 0.803993 -0.129970 0.741829
-0.010888 0.429159 -0.129970 0.579286
-0.263425 0.321105 -0.129970 0.284635
-0.107960 0.449763 -0.129970 0.543197
0.266477 0.797519 0.218495 0.953156
0.304703 -0.508206 -0.129970 0.683827
-0.111739 -0.595722 -0.129970 0.566965
0.262170 -0.776077 -0.129970 0.636701
0.396273 0.424886 0.285067 0.903720
-0.176126 0.193025 -0.123485 0.319390
0.211982 -0.369812 -0.129970 0.683040
0.159323 0.264499 -0.129970 0.497855
-0.424758 -0.773091 0.089300 0.058871
-0.424758 0.485636 0.194054 0.583705
0.446812 0.744111 0.159187 0.964757
-0.137672 -0.139325 -0.129970 0.627300
-0.325284 -0.842416 0.147336 0.078792
-0.373493 0.461871 0.285067 0.694628
-0.260233 -0.842416 -0.046472 0.361773
0.031865 -0.203297 -0.129970 0.672129
0.443629 -0.632270 -0.052575 0.704008
0.372533 0.709035 0.275226 0.974140
0.444251 0.826347 -0.011154 0.891433
0.011930 -0.842416 0.204685 0.349539
0.311219 0.865648 -0.129970 0.767381
-0.219196 -0.699674 -0.042553 0.395630
-0.343573 -0.234563 -0.003082 0.317816
-0.360033 0.370237 -0.129970 0.156314
-0.413149 -0.291834 0.234484 0.000000
-0.107471 -0.842416 0.071039 0.360655
0.203196 0.625067 -0.129970 0.661105
-0.393660 -0.187746 -0.129970 0.474430
0.398530 0.590322 -0.129970 0.666095
0.372533 0.308388 0.114128 0.826864
0.035445 0.883311 -0.022254 0.807901
0.362786 -0.683597 -0.129970 0.662621
-0.344178 0.181827 -0.129970 0.139276
0.016404 -0.316150 -0.129970 0.664624
0.446812 -0.175139 0.140522 0.744466
-0.157895 0.339996 -0.129970 0.416654
0.372533 0.636411 0.154100 0.922783
0.446812 0.517778 -0.090910 0.726769
-0.392740 -0.251147 -0.129970 0.462625
0.372533 0.093055 0.261938 0.721771
-0.402240 -0.630654 0.234484 0.000000
0.372533 0.263259 0.234330 0.830091
-0.233857 -0.709868 0.073058 0.247159
0.197426 -0.747833 -0.129970 0.621971
-0.308226 -0.736897 0.245394 0.000000
0.288188 0.773749 -0.129970 0.727370
0.351287 -0.221444 -0.129970 0.435024
-0.424758 -0.631620 0.175592 0.000000
0.446812 0.384467 -0.083051 0.713896
0.262850 0.711292 -0.123485 0.706588
0.033248 -0.567510 -0.123485 0.620319
0.440803 0.201293 -0.129970 0.586388
-0.397821 0.010883 0.275314 0.261680
0.367730 0.509283 0.014372 0.838708
0.236783 -0.561245 -0.129970 0.663820
0.317158 0.043719 -0.123485 0.187607
-0.088214 -0.606057 -0.123485 0.572126
-0.283094 -0.671076 -0.049818 0.347106
0.372342 0.731296 0.173894 0.948979
0.372533 -0.605688 0.244567 0.624311
-0.339583 -0.416050 -0.030059 0.303411
0.118423 0.797519 0.213143 0.927072
0.372334 -0.258052 0.084516 0.509683
-0.337353 0.883311 0.092945 0.680954
-0.194127 0.849430 -0.129970 0.576720
-0.122949 -0.009372 -0.129970 0.507517
0.446812 -0.467256 -0.079635 0.691411
-0.331794 0.387615 -0.129970 0.219558
0.416389 0.225728 -0.129970 0.585467
0.395600 -0.841645 0.170069 0.744420
-0.414678 0.541970 0.234484 0.657860
0.291530 0.656651 -0.123485 0.681876
-0.313245 -0.073785 -0.123485 0.481793
0.191474 0.797519 0.117800 0.915555
0.379081 0.883311 0.021744 0.917328
-0.288629 -0.022303 -0.129970 0.410644
0.166980 -0.658375 -0.129970 0.629979
0.366872 0.260643 0.006427 0.773062
-0.372059 -0.177938 -0.129970 0.490092
-0.424758 -0.813698 0.037305 0.119737
0.169858 -0.329705 -0.123485 0.679627
0.024842 0.883311 0.073880 0.894232
0.446812 -0.692939 0.206375 0.763668
0.372533 0.422479 0.116435 0.862359
0.232006 0.556410 -0.129970 0.633290
0.122743 -0.842416 -0.105292 0.573125
-0.335313 0.873611 0.234484 0.767333
0.009353 -0.804768 0.285067 0.281868
0.385227 -0.114681 -0.129970 0.311505
0.443978 0.178318 -0.055725 0.678770
0.400083 0.033750 -0.129970 0.280481
0.423779 0.249131 -0.129970 0.594155
0.299368 0.883311 0.113674 0.947775
-0.424758 -0.757300 0.219606 0.000000
0.091267 0.341940 -0.129970 0.515212
-0.333000 0.711081 0.285067 0.748790
-0.101830 -0.842416 0.115733 0.316280
-0.335847 -0.574650 -0.129970 0.407616
-0.424758 0.295428 -0.076985 0.082136
-0.266731 -0.464528 -0.129970 0.485525
0.446812 -0.735270 0.056280 0.754843
-0.424758 -0.551823 0.090396 0.061772
-0.141131 0.804699 -0.129970 0.603509
-0.282437 0.849931 -0.129970 0.501918
-0.265319 0.732723 0.352251 0.788615
0.446812 0.312117 0.199504 0.846560
-0.350488 -0.504519 0.274802 0.000000
-0.404028 0.763119 0.234484 0.704116
-0.318359 0.801832 0.278428 0.770379
0.044053 -0.616366 -0.129970 0.611968
0.250321 -0.127495 -0.129970 0.342096
0.326347 0.780639 -0.038393 0.849111
0.009022 -0.251819 -0.129970 0.685097
-0.193119 -0.763023 -0.129970 0.475574
0.274251 0.235187 -0.123485 0.558163
0.369338 -0.414248 0.030442 0.634257
0.370170 0.312099 -0.129970 0.605769
0.369912 0.668006 0.037302 0.887622
0.372277 -0.449830 0.081405 0.669067
-0.337099 0.331464 -0.129970 0.172264
-0.424758 -0.115423 -0.016777 0.370874
-0.161904 0.765453 -0.051553 0.662219
0.368213 0.632144 0.018863 0.867115
0.365785 0.603844 -0.001815 0.842166
0.446812 -0.527409 0.154222 0.725370
-0.260735 0.518309 -0.129970 0.411323
0.220130 0.883311 -0.029882 0.867156
-0.424758 0.390366 -0.092368 0.117271
-0.349180 0.666665 0.285067 0.734493
0.421731 0.233881 0.251860 0.828191
-0.424758 -0.277921 -0.002721 0.270217
0.369509 -0.363246 0.032484 0.571408
-0.397978 -0.578527 0.234484 0.000000
-0.091849 0.883311 0.048607 0.823981
0.372533 -0.324443 0.268404 0.747814
0.125363 -0.746369 0.211323 0.483204
-0.227242 -0.585049 -0.129970 0.489149
-0.424758 -0.476029 0.076986 0.091642
-0.342505 0.377946 -0.011151 0.384855
-0.299942 -0.200132 -0.123485 0.527627
0.343468 0.750486 -0.090048 0.775780
0.227147 -0.268705 -0.129970 0.609879
0.355312 0.176422 -0.063281 0.653269
-0.023206 -0.712288 -0.129970 0.559060
0.372533 0.721121 0.166043 0.945282
0.269966 0.134565 -0.123485 0.293536
0.440999 0.291594 0.038233 0.809347
-0.161071 -0.842416 0.084284 0.299526
0.171593 -0.238269 -0.129970 0.622330
0.157754 -0.792083 -0.129970 0.599186
-0.424758 0.106405 0.223761 0.501053
-0.223738 0.395140 -0.129970 0.401763
-0.373764 -0.091832 0.285067 0.000000
0.442914 -0.666104 0.062961 0.767471
-0.424758 0.794428 -0.061857 0.361168
0.440356 -0.023915 0.012520 0.593229
-0.424758 -0.425429 0.069703 0.094559
-0.424758 -0.798170 -0.117822 0.291613
-0.273730 0.883311 -0.000147 0.665587
-0.357346 0.359743 -0.129970 0.153684
0.172322 0.131070 -0.123485 0.170810
-0.209086 0.622731 0.365816 0.794816
-0.207273 0.614196 0.367726 0.795030
-0.424758 -0.299582 0.074392 0.065847
0.248146 -0.748011 -0.129970 0.640012
0.352149 -0.444529 -0.077554 0.712957
-0.334670 0.077062 -0.056427 0.244630
0.352565 -0.086125 -0.075748 0.269820
0.446812 0.057734 0.168200 0.735991
0.372533 -0.423373 0.232013 0.632991
0.039175 0.360783 -0.129970 0.533098
0.047071 0.191960 -0.123485 0.289217
-0.286321 -0.623481 -0.129970 0.434568
0.428865 -0.145898 0.234484 0.726909
-0.285230 0.699495 0.298182 0.767196
0.360453 -0.842416 -0.042770 0.683618
0.125612 -0.746333 0.109384 0.554971
0.446812 -0.579924 0.213342 0.702234
-0.329897 0.673466 -0.129970 0.368614
-0.028325 -0.842416 0.153094 0.348696
-0.353051 0.052740 -0.129970 0.226081
-0.020249 -0.468763 -0.129970 0.627743
0.158951 -0.739407 0.139103 0.572578
-0.313664 0.840204 0.234484 0.772676
0.446812 -0.716722 0.121477 0.784893
0.285779 -0.477513 -0.129970 0.686797
0.417147 -0.106196 0.281654 0.715613
-0.424758 -0.696660 0.014675 0.139610
-0.424758 0.430508 -0.053615 0.201614
-0.115731 -0.207161 -0.123485 0.640011
0.357259 -0.623714 -0.053803 0.706353
-0.424758 0.212164 0.065645 0.263512
-0.146169 -0.385419 -0.129970 0.592863
-0.023150 0.797519 0.132640 0.875281
-0.234260 -0.108828 -0.129970 0.585990
-0.424758 -0.147090 0.131668 0.028240
-0.053526 0.456131 -0.129970 0.571854
-0.412980 -0.049049 -0.129970 0.330155
0.440557 0.325704 0.026209 0.815725
-0.424758 0.814716 -0.112614 0.301069
0.073269 0.855088 0.260101 0.938995
-0.178896 -0.842416 0.142632 0.216223
-0.187205 0.210203 -0.129970 0.311125
0.410795 0.864989 0.171529 0.990252
-0.264246 0.723553 0.312169 0.781921
0.158801 -0.320156 -0.129970 0.673587
-0.237167 0.740145 0.285067 0.791089
-0.424758 -0.654114 0.115097 0.028483
-0.154138 -0.253487 -0.123485 0.600129
0.326344 -0.480138 -0.129970 0.683657
-0.002852 -0.320303 -0.129970 0.666146
0.425039 0.843341 -0.129970 0.759372
-0.005250 0.883311 0.083670 0.892726
0.369530 -0.508635 0.032739 0.731392
-0.207724 0.817876 0.263712 0.814237
0.345679 0.820997 -0.129970 0.749880
-0.413837 -0.749693 0.234484 0.000000
0.193274 -0.648497 -0.129970 0.639616
0.085692 -0.342814 -0.129970 0.661920
-0.259747 0.676645 0.153215 0.742250
-0.253806 -0.162265 -0.129970 0.568100
-0.291817 -0.407944 -0.129970 0.476288
0.415728 0.304666 -0.129970 0.616486
0.372533 0.697777 0.132429 0.934337
